index,isVul,category,filename
970,False,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_733_(0_False_7_在_catch_中意外传递污染数据).js
971,False,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_734_(0_False_8_通过_finally_块传递).js
972,False,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_735_(0_False_9_async_await).js
973,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_736_(0_True_10_Array_遍历_forEach_map_reduce).js
974,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_737_(0_True_11_try_catch_在_try_块中传递污染数据).js
975,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_738_(0_True_12_在_catch_中意外传递污染数据).js
976,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_739_(0_True_13_通过_finally_块传递).js
977,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_740_(0_True_14_async_await).js
978,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_741_(0_True_15_竞态).js
979,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_742_(0_True_1_传递到字段上).js
980,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_743_(0_True_2_传递到函数).js
981,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_744_(0_True_3_if语句).js
982,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_745_(0_True_4_switch语句).js
983,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_746_(0_True_5_Map).js
984,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_747_(0_True_6_Map_遍历_key_value).js
985,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_748_(0_True_7_Map_遍历_key).js
986,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_749_(0_True_8_Array).js
987,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcase_750_(0_True_9_Array_遍历_index_for_of).js
988,True,污染注入类,unit\污染注入类\跨站脚本\SOP_绕过型跨站脚本\testcode0.js
989,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_751_(0_False_10_竞态).js
990,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_752_(0_False_1_传递到函数).js
991,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_753_(0_False_2_if语句).js
992,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_754_(0_False_3_switch语句).js
993,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_755_(0_False_4_Map).js
994,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_756_(0_False_5_Array).js
995,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_757_(0_False_6_try_catch_在_try_块中传递污染数据).js
996,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_758_(0_False_7_在_catch_中意外传递污染数据).js
997,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_759_(0_False_8_通过_finally_块传递).js
998,False,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_760_(0_False_9_async_await).js
999,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_761_(0_True_10_Array_遍历_forEach_map_reduce).js
1000,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_762_(0_True_11_try_catch_在_try_块中传递污染数据).js
1001,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_763_(0_True_12_在_catch_中意外传递污染数据).js
1002,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_764_(0_True_13_通过_finally_块传递).js
1003,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_765_(0_True_14_async_await).js
1004,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_766_(0_True_15_竞态).js
1005,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_767_(0_True_1_传递到字段上).js
1006,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_768_(0_True_2_传递到函数).js
1007,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_769_(0_True_3_if语句).js
1008,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_770_(0_True_4_switch语句).js
1009,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_771_(0_True_5_Map).js
1010,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_772_(0_True_6_Map_遍历_key_value).js
1011,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_773_(0_True_7_Map_遍历_key).js
1012,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_774_(0_True_8_Array).js
1013,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcase_775_(0_True_9_Array_遍历_index_for_of).js
1014,True,污染注入类,unit\污染注入类\跨站脚本\不信任_HTML_下载型跨站脚本\testcode0.js
1015,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_776_(0_False_10_竞态).js
1016,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_777_(0_False_1_传递到函数).js
1017,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_778_(0_False_2_if语句).js
1018,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_779_(0_False_3_switch语句).js
1019,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_780_(0_False_4_Map).js
1020,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_781_(0_False_5_Array).js
1021,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_782_(0_False_6_try_catch_在_try_块中传递污染数据).js
1022,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_783_(0_False_7_在_catch_中意外传递污染数据).js
1023,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_784_(0_False_8_通过_finally_块传递).js
1024,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_785_(0_False_9_async_await).js
1025,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_786_(0_True_10_Array_遍历_forEach_map_reduce).js
1026,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_787_(0_True_11_try_catch_在_try_块中传递污染数据).js
1027,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_788_(0_True_12_在_catch_中意外传递污染数据).js
1028,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_789_(0_True_13_通过_finally_块传递).js
1029,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_790_(0_True_14_async_await).js
1030,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_791_(0_True_15_竞态).js
1031,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_792_(0_True_1_传递到字段上).js
1032,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_793_(0_True_2_传递到函数).js
1033,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_794_(0_True_3_if语句).js
1034,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_795_(0_True_4_switch语句).js
1035,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_796_(0_True_5_Map).js
1036,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_797_(0_True_6_Map_遍历_key_value).js
1037,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_798_(0_True_7_Map_遍历_key).js
1038,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_799_(0_True_8_Array).js
1039,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_800_(0_True_9_Array_遍历_index_for_of).js
1040,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_801_(1_False_10_竞态).js
1041,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_802_(1_False_1_传递到函数).js
1042,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_803_(1_False_2_if语句).js
1043,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_804_(1_False_3_switch语句).js
1044,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_805_(1_False_4_Map).js
1045,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_806_(1_False_5_Array).js
1046,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_807_(1_False_6_try_catch_在_try_块中传递污染数据).js
1047,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_808_(1_False_7_在_catch_中意外传递污染数据).js
1048,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_809_(1_False_8_通过_finally_块传递).js
1049,False,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_810_(1_False_9_async_await).js
1050,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_811_(1_True_10_Array_遍历_forEach_map_reduce).js
1051,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_812_(1_True_11_try_catch_在_try_块中传递污染数据).js
1052,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_813_(1_True_12_在_catch_中意外传递污染数据).js
1053,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_814_(1_True_13_通过_finally_块传递).js
1054,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_815_(1_True_14_async_await).js
1055,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_816_(1_True_15_竞态).js
1056,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_817_(1_True_1_传递到字段上).js
1057,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_818_(1_True_2_传递到函数).js
1058,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_819_(1_True_3_if语句).js
1059,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_820_(1_True_4_switch语句).js
1060,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_821_(1_True_5_Map).js
1061,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_822_(1_True_6_Map_遍历_key_value).js
1062,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_823_(1_True_7_Map_遍历_key).js
1063,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_824_(1_True_8_Array).js
1064,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcase_825_(1_True_9_Array_遍历_index_for_of).js
1065,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcode0.js
1066,True,污染注入类,unit\污染注入类\跨站脚本\反射型跨站脚本\testcode1.js
1067,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_826_(0_False_10_竞态).js
1068,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_827_(0_False_1_传递到函数).js
1069,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_828_(0_False_2_if语句).js
1070,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_829_(0_False_3_switch语句).js
1071,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_830_(0_False_4_Map).js
1072,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_831_(0_False_5_Array).js
1073,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_832_(0_False_6_try_catch_在_try_块中传递污染数据).js
1074,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_833_(0_False_7_在_catch_中意外传递污染数据).js
1075,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_834_(0_False_8_通过_finally_块传递).js
1076,False,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_835_(0_False_9_async_await).js
1077,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_836_(0_True_10_Array_遍历_forEach_map_reduce).js
1078,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_837_(0_True_11_try_catch_在_try_块中传递污染数据).js
1079,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_838_(0_True_12_在_catch_中意外传递污染数据).js
1080,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_839_(0_True_13_通过_finally_块传递).js
1081,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_840_(0_True_14_async_await).js
1082,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_841_(0_True_15_竞态).js
1083,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_842_(0_True_1_传递到字段上).js
1084,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_843_(0_True_2_传递到函数).js
1085,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_844_(0_True_3_if语句).js
1086,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_845_(0_True_4_switch语句).js
1087,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_846_(0_True_5_Map).js
1088,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_847_(0_True_6_Map_遍历_key_value).js
1089,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_848_(0_True_7_Map_遍历_key).js
1090,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_849_(0_True_8_Array).js
1091,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcase_850_(0_True_9_Array_遍历_index_for_of).js
1092,True,污染注入类,unit\污染注入类\跨站脚本\持久型跨站脚本\testcode0.js
1093,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_851_(0_False_10_竞态).js
1094,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_852_(0_False_1_传递到函数).js
1095,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_853_(0_False_2_if语句).js
1096,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_854_(0_False_3_switch语句).js
1097,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_855_(0_False_4_Map).js
1098,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_856_(0_False_5_Array).js
1099,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_857_(0_False_6_try_catch_在_try_块中传递污染数据).js
1100,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_858_(0_False_7_在_catch_中意外传递污染数据).js
1101,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_859_(0_False_8_通过_finally_块传递).js
1102,False,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_860_(0_False_9_async_await).js
1103,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_861_(0_True_10_Array_遍历_forEach_map_reduce).js
1104,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_862_(0_True_11_try_catch_在_try_块中传递污染数据).js
1105,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_863_(0_True_12_在_catch_中意外传递污染数据).js
1106,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_864_(0_True_13_通过_finally_块传递).js
1107,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_865_(0_True_14_async_await).js
1108,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_866_(0_True_15_竞态).js
1109,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_867_(0_True_1_传递到字段上).js
1110,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_868_(0_True_2_传递到函数).js
1111,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_869_(0_True_3_if语句).js
1112,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_870_(0_True_4_switch语句).js
1113,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_871_(0_True_5_Map).js
1114,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_872_(0_True_6_Map_遍历_key_value).js
1115,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_873_(0_True_7_Map_遍历_key).js
1116,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_874_(0_True_8_Array).js
1117,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcase_875_(0_True_9_Array_遍历_index_for_of).js
1118,True,污染注入类,unit\污染注入类\跨站脚本\跨站脚本（XSS）\testcode0.js
1119,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_876_(0_False_10_竞态).js
1120,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_877_(0_False_1_传递到函数).js
1121,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_878_(0_False_2_if语句).js
1122,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_879_(0_False_3_switch语句).js
1123,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_880_(0_False_4_Map).js
1124,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_881_(0_False_5_Array).js
1125,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_882_(0_False_6_try_catch_在_try_块中传递污染数据).js
1126,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_883_(0_False_7_在_catch_中意外传递污染数据).js
1127,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_884_(0_False_8_通过_finally_块传递).js
1128,False,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_885_(0_False_9_async_await).js
1129,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_886_(0_True_10_Array_遍历_forEach_map_reduce).js
1130,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_887_(0_True_11_try_catch_在_try_块中传递污染数据).js
1131,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_888_(0_True_12_在_catch_中意外传递污染数据).js
1132,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_889_(0_True_13_通过_finally_块传递).js
1133,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_890_(0_True_14_async_await).js
1134,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_891_(0_True_15_竞态).js
1135,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_892_(0_True_1_传递到字段上).js
1136,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_893_(0_True_2_传递到函数).js
1137,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_894_(0_True_3_if语句).js
1138,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_895_(0_True_4_switch语句).js
1139,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_896_(0_True_5_Map).js
1140,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_897_(0_True_6_Map_遍历_key_value).js
1141,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_898_(0_True_7_Map_遍历_key).js
1142,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_899_(0_True_8_Array).js
1143,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcase_900_(0_True_9_Array_遍历_index_for_of).js
1144,True,污染注入类,unit\污染注入类\路径或文件操纵\文件覆盖（Entry_Overwrite）\testcode0.js
1145,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_101_(1_False_10_竞态).js
1146,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_102_(1_False_1_传递到函数).js
1147,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_103_(1_False_2_if语句).js
1148,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_104_(1_False_3_switch语句).js
1149,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_105_(1_False_4_Map).js
1150,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_106_(1_False_5_Array).js
1151,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_107_(1_False_6_try_catch_在_try_块中传递污染数据).js
1152,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_108_(1_False_7_在_catch_中意外传递污染数据).js
1153,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_109_(1_False_8_通过_finally_块传递).js
1154,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_110_(1_False_9_async_await).js
1155,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_111_(1_True_10_Array_遍历_forEach_map_reduce).js
1156,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_112_(1_True_11_try_catch_在_try_块中传递污染数据).js
1157,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_113_(1_True_12_在_catch_中意外传递污染数据).js
1158,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_114_(1_True_13_通过_finally_块传递).js
1159,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_115_(1_True_14_async_await).js
1160,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_116_(1_True_15_竞态).js
1161,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_119_(1_True_3_if语句).js
1162,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_121_(1_True_5_Map).js
1163,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_122_(1_True_6_Map_遍历_key_value).js
1164,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_123_(1_True_7_Map_遍历_key).js
1165,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_124_(1_True_8_Array).js
1166,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_125_(1_True_9_Array_遍历_index_for_of).js
1167,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_901_(0_False_10_竞态).js
1168,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_902_(0_False_1_传递到函数).js
1169,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_903_(0_False_2_if语句).js
1170,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_904_(0_False_3_switch语句).js
1171,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_905_(0_False_4_Map).js
1172,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_906_(0_False_5_Array).js
1173,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_907_(0_False_6_try_catch_在_try_块中传递污染数据).js
1174,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_908_(0_False_7_在_catch_中意外传递污染数据).js
1175,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_909_(0_False_8_通过_finally_块传递).js
1176,False,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_910_(0_False_9_async_await).js
1177,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_911_(0_True_10_Array_遍历_forEach_map_reduce).js
1178,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_912_(0_True_11_try_catch_在_try_块中传递污染数据).js
1179,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_913_(0_True_12_在_catch_中意外传递污染数据).js
1180,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_914_(0_True_13_通过_finally_块传递).js
1181,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_915_(0_True_14_async_await).js
1182,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_916_(0_True_15_竞态).js
1183,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_917_(0_True_1_传递到字段上).js
1184,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_918_(0_True_2_传递到函数).js
1185,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_919_(0_True_3_if语句).js
1186,True,污染注入类,unit\污染注入类\路径或文件操纵\路径或文件操纵（Path_Manipulation）\testcase_920_(0_True_4_switch语句).js
